,Naver ID,Name,Score
219,1753489603,웨이크앤베이크,13
220,1208442611,후추포인트 성수,13
221,1045718617,스터그,13
222,1339900302,츄로101 성수점,13
223,1892684299,쓰리오브어스,13
224,1797328924,다락,13
225,1504969253,달사탕후루,13
226,1724311124,모리노키세츠,13
227,1551787706,바다화원 본점,12
228,1236978972,탈롱 드 바,12
229,1290679640,전주한식뷔페,12
230,1457155116,압구정샌드위치 세종대점,12
231,1389735835,얼라이브도우,12
232,1737264524,체체,12
233,1887367658,동구식당,12
234,1572767484,롱씨암,12
235,1286085769,르플레,12
236,1873149972,탈롱드카페,12
237,1801682167,데니스타코 성수점,12
238,1471112751,코트사이드,12
239,1907146760,풍조미역 성수본점,12
240,1029239710,계란식당,11
241,1212319309,다반,11
242,1896487329,술있는식탁 성수본점,11
243,1246837159,80ERA,11
244,1001495826,칼 성수점,11
245,1392050056,까망,10
246,1564193675,유키모찌 성수점,10
247,1771016332,본지르르 성수,10
248,1925823702,퍼프아웃,10
249,1461930196,산도스 성수,9
250,1242865070,베이크모굴,9
251,1897381601,어린달,8
252,1571607419,옥자 성수,8
253,1345861465,바이러닉 에스프레소바,8
254,1750048888,서울스트롤,8
255,1287592124,멘토부 성수본점,8
256,1433339509,퍼프피자,8
257,1938980634,브리비트,8
258,1617472839,깔리뇨타코,8
259,1948305990,더스토리지룸,8
260,1865013217,요시,8
261,1683081969,호우키,8
262,1499721112,빈즈앤플라워,7
263,1574692364,우라 성수점,5
