,Naver ID,Name,Score
222,1853353265,올웨이즈어거스트 제작소,10
223,1973645577,디그이지,10
224,1287313328,오피스오브,10
225,1110821571,테누커피,10
226,1198311937,버우드,10
227,1668597377,동명양과자점,10
228,1653541790,카페드댕,10
229,1227219807,씨스터브레드,10
230,1391453544,마들젠,10
231,1556209064,플렘므,9
232,1093809527,우미집 1947,9
233,1504225593,포비 연남,9
234,1400935396,고덕,9
235,1309408988,수푸렁,8
236,1607752995,우라프라우드 연남점,8
237,1852402093,야키토리 고꼬연남,8
238,1549524831,도부,8
239,1216216728,국숯집,8
240,1173180819,연남 안테이쿠,8
241,1481933689,쿤댕,8
242,1908880523,lebonble 르봉블레,8
243,1346475243,오버딥,7
244,1855908673,어반써티연남,7
245,1642547181,블루쇼파스타 연남,7
246,1133500880,로앤쿡드,6
247,1620268506,헤도네,5
248,1860135294,연남파도,2
249,1473828415,토끼다이닝 연남,2
