,Naver ID,Name,Score
180,1475051360,조개도,15
181,1796645459,계업식 도산,15
182,1217287130,차일디쉬,15
183,1883905907,지금이밤,15
184,1268725018,니카이 우동,15
185,1617930791,자연도소금빵in 도산,15
186,1812357669,카타오모이,15
187,1490004366,뵈르니,15
188,1618801648,37.5 시그니처 성수,15
189,1182745831,인생꼬치479 건대점,14
190,1543758149,읍천리382 건대입구역점,14
191,1862681821,소루 에디트,14
192,1562260637,식물와인바,14
193,1266463454,호랑도 건대점,14
194,1194576348,고향 순대국,14
195,1701360618,쿠마상회,14
196,1136497485,특별한호두와플,14
197,1724367182,호루몬규상,14
198,1547729596,서울브루어리 성수,14
199,1145728831,부우이,14
200,1334114388,목탄,14
201,1469546217,오스테리아 파로,14
202,1297650664,맷돌감자탕,14
203,1852660089,멘야마쯔리 성수점,14
204,1594878025,마에뜨,13
205,1394366105,키키,13
206,1798086565,샤브인서울 압구정로데오점,13
207,1072662952,후라토식당 신사점,13
208,1839018422,투데이즈 위켄드,13
209,1860808997,신팡이,13
210,1265587082,아따 압구정점,13
211,1700801654,봉땅 서울숲점,13
212,1234978037,성수오뎅,13
213,1580911013,각식당,13
214,1852436304,만소당,13
215,1909402080,마오,13
216,1694070516,마님닭발 신사점,13
217,1489640373,목구멍 장안점,13
218,1724629508,투그,13
219,1127892000,오푸,13
220,1374963662,엘몰리노,13
221,1163328133,쑬로,13
222,1011010308,마라비빔면&쇠고기냉면,13
223,1952556734,섬타르 서울숲,13
224,1081045129,높은산,13
225,1497576562,디어,13
226,1001980158,샤브댁 건대본점,13
227,1839704319,사운드프로바이더 Cafe&Bar,13
228,1208469964,어썸스윗 성수,13
229,1084704800,호감도,12
230,1821418114,오야지,12
231,1497728699,드레자양,12
232,1734893193,웜브라운,12
233,1232930088,오제이바,12
234,1649808686,소쿠리촌 청담,12
235,1193971273,포어플랜,12
236,1056542006,담솥 성수점,11
237,1339900302,츄로101 성수점,11
238,1504969253,달사탕후루,11
239,1797328924,다락,11
240,1045718617,스터그,11
241,1551787706,바다화원 본점,11
242,1063191542,다이닝 목로 성수점,11
243,1208442611,후추포인트 성수,11
244,1927688183,세이보리플레이트,11
245,1753489603,웨이크앤베이크,11
246,1229707739,지우관,11
247,1892684299,쓰리오브어스,11
248,1724311124,모리노키세츠,11
249,1461877869,MPP seoul,11
250,1402277880,철길부산집 압구정로데오점,11
251,1572767484,롱씨암,10
252,1290679640,전주한식뷔페,10
253,1471112751,코트사이드,10
254,1236978972,탈롱 드 바,10
255,1286085769,르플레,10
256,1873149972,탈롱드카페,10
257,1415434463,멘츠루,10
258,1801682167,데니스타코 성수점,10
259,1389735835,얼라이브도우,10
260,1907146760,풍조미역 성수본점,10
261,1457155116,압구정샌드위치 세종대점,10
262,1887367658,동구식당,10
263,1737264524,체체,10
264,1392050056,까망,9
265,1212319309,다반,9
266,1925823702,퍼프아웃,9
267,1029239710,계란식당,9
268,1060979557,미스타쌀국수 성수점,9
269,1001495826,칼 성수점,9
270,1896487329,술있는식탁 성수본점,9
271,1246837159,80ERA,9
272,1461930196,산도스 성수,8
273,1771016332,본지르르 성수,8
274,1564193675,유키모찌 성수점,8
275,1242865070,베이크모굴,7
276,1683081969,호우키,6
277,1063254859,또보겠지떡볶이집 성수말랑쉼표점,6
278,1571607419,옥자 성수,6
279,1287592124,멘토부 성수본점,6
280,1433339509,퍼프피자,6
281,1897381601,어린달,6
282,1938980634,브리비트,6
283,1750048888,서울스트롤,6
284,1345861465,바이러닉 에스프레소바,6
285,1865013217,요시,6
286,1948305990,더스토리지룸,6
287,1617472839,깔리뇨타코,6
288,1499721112,빈즈앤플라워,5
289,1574692364,우라 성수점,3
