,Naver ID,Name,Score
170,1761717994,중경마라탕 강남역점,16
171,1373743128,연하동 신논현점,16
172,1367890809,도키메이테,16
173,1572168699,윤이불닭발 강남점,16
174,20694317,농민백암순대,16
175,1812494362,남소관 우육도삭면,16
176,1336299902,보승회관 논현역점,16
177,37604496,일일향 강남역3호점,16
178,1493818151,쭈꾸미랩소디 강남점,16
179,1202909771,오마카세 오사이초밥 강남역점,16
180,1481312779,82올리언즈 강남점,16
181,11856990,노랑저고리,16
182,37653872,강남 돼지상회 무한리필,16
183,1317157725,레뽀드라라 강남점,16
184,991858885,무한숯불양꼬치&훠궈,16
185,1049811276,육미당 몽산,16
186,37441575,자매수산,16
187,1483096423,을지다락 강남,16
188,866289572,동두천솥뚜껑삼겹살 강남역점,16
189,37486499,반갑다 하대포,16
190,1300622180,돈꿈카츠앤소바,16
191,1360925522,일지 강남점,15
192,1935448216,우나기칸 강남점,15
193,1902640781,성화마라탕 강남점,15
194,1722443845,화설 강남점,15
195,35407703,한성양꼬치 강남점,15
196,1833974399,베럴푸드,15
197,1932467805,보글이 생태탕왕코다리 양재역점,15
198,1712856289,류센소 강남점,15
199,1012463265,아올,15
200,1257285078,가가솥밥 강남점,15
201,1358113556,오쭈 강남점,15
202,1498177476,대림국수 논현점,15
203,1363574736,니쿠니쿠,15
204,1792489510,동방제일수산 강남역점,15
205,1694432532,정원초밥,15
206,1778174716,한량 블루스,15
207,1252683665,이자카야 공감 강남역점,15
208,1815329877,진빼이 논현점,15
209,1706979043,청담이상 강남역점,14
210,18312433,삼성각,14
211,1000004517,멘노아지,14
212,13015562,7번방 강남점,14
213,1443081237,치스타 강남점,14
214,1268565080,솥두껍 양재본점,14
215,1291789677,스템커피 강남점,14
216,1099956877,마유유 마라탕 강남역점,14
217,1115671675,유니네 고깃간,14
218,1604806023,따롱이훠궈 강남점,14
219,1245126161,한과와락,14
220,1815603026,보배반점 강남점,14
221,1111316664,강남랭겹 강남점,14
222,1714149063,어로선목로집,14
223,1296889691,왕스펍,14
224,1937294388,편한술집,13
225,1230658886,호사양곱창 논현점,13
226,1980102719,다이닝오은,13
227,1624858767,젤라또먼트,13
