,Naver ID,Name,Score
172,1335845036,보들설곰탕 강남직영점,15
173,1787941631,후토루 역삼점,15
174,1124870307,미엔아이 천등,15
175,35832137,심 이자카야 강남역점,15
176,1014482779,짱아네숯불치킨,15
177,1277144995,이선생짜글이 우성사거리점,15
178,382411853,내가찜한닭 강남역점,15
179,1221561975,에이튠커피,15
180,1761717994,중경마라탕 강남역점,15
181,1213885367,어로장 교대,15
182,1637458598,할랄가이즈 강남점,15
183,13109242,일품각 역삼동점,15
184,1752192579,마이스낵,15
185,1221062215,원아베뉴,15
186,1541598703,프라텔리,15
187,1898369171,파이브가이즈 강남,15
188,37604496,일일향 강남역3호점,15
189,1233347328,금복주류 강남역점,15
190,11856990,노랑저고리,15
191,20694317,농민백암순대,15
192,1493818151,쭈꾸미랩소디 강남점,15
193,1099524893,또보겠지떡볶이집 강남헬로몽키점,15
194,37653872,강남 돼지상회 무한리필,15
195,1621911428,오레노라멘 강남점,15
196,1537200954,나이쏘이 강남점,15
197,1306983663,감성타코 강남역점,15
198,866289572,동두천솥뚜껑삼겹살 강남역점,15
199,1305290629,빠레뜨한남 강남CGV점,15
200,1044215725,부엉이산장 강남점,15
201,1966454804,버거스올마이티 강남역점,15
202,1812494362,남소관 우육도삭면,15
203,991858885,무한숯불양꼬치&훠궈,15
204,1754767885,타르타르 강남역점,15
205,1793702349,플랫나인,15
206,1219710781,엠투포차 강남역점,15
207,1483096423,을지다락 강남,15
208,1100297740,토다 베이글 양재점,15
209,1202909771,오마카세 오사이초밥 강남역점,15
210,1481312779,82올리언즈 강남점,15
211,1427134948,미도인 강남,15
212,1007886570,후추포인트,15
213,37441575,자매수산,15
214,1099956877,마유유 마라탕 강남역점,14
215,18312433,삼성각,14
216,1038346559,돈비고고 강남본점,14
217,1444094897,육목원,14
218,13015562,7번방 강남점,14
219,1408542334,손오공마라탕 서초점,14
220,1296889691,왕스펍,14
221,1906088055,신북집 서초본점,14
222,1115671675,유니네 고깃간,14
223,1754912649,강남명전,14
224,1689752307,슬로우커피,14
225,1642763510,엘빈에비뉴 라운지,14
226,1111316664,강남랭겹 강남점,14
227,1136933064,호보식당,14
228,1443081237,치스타 강남점,14
229,1620580872,이자카야나무 교대점,14
230,1712856289,류센소 강남점,14
231,1999143329,매머드익스프레스 서울교대정문점,14
232,1706979043,청담이상 강남역점,14
233,1897744588,라플레르 플로,14
234,1737483835,세광양대창 강남역중앙점,14
235,1359583115,돼지벅스,14
236,1175952525,스시이타마에,14
237,1932467805,보글이 생태탕왕코다리 양재역점,14
238,1851240203,신복관 역삼점,13
239,1660575874,미나리밭오리사냥 강남역점,13
240,1303974676,매머드익스프레스 역삼중앙점,13
241,1297900998,돼지와플&요거트아이스크림 강남점,13
242,1483295656,카페온화 강남점,13
243,1879127565,고깃집열,13
244,1347767927,영동황제꽈배기 양재점,13
245,1815603026,보배반점 강남점,13
246,1945462843,영카츠 서초논현역점,13
247,1317157725,레뽀드라라 강남점,13
248,1891067989,이자카야 열,13
249,1565564928,경아식당 논현점,13
250,1929190409,스포트라이트,13
251,1275254738,킹도리탕,13
252,1138717196,너무한육회연어,13
253,1687684396,트라가 강남역점,13
254,1482175039,써니테르,13
255,1032522375,이름없는파스타 강남역점,13
256,1835404105,동남회관,13
257,1196729605,양파이 강남점,13
258,18320174,김명자굴국밥,13
259,1024200937,Poke all day 포케&샐러드 역삼점,12
260,1277301022,신복면관,12
261,1478381424,정월,12
262,1091575912,뽕족 강남역본점,12
263,1081873068,썸띵어바웃커피,12
264,1098819515,에이비카페,12
265,1419043252,강남닭도리,12
266,1010367000,교대이층집 강남역점,12
267,1490486383,옥된장 역삼점,12
268,1765253553,팡뮤제 베이커리 역삼,12
269,1862044122,오봉집 강남역점,12
270,1305729290,맛깔시장 강남역점,12
271,1286639031,강남역파스타,12
272,1067283876,어퍼앤언더,12
273,1182362483,무한미니훠궈&마라탕,12
274,1268364419,크라이치즈버거 강남점,12
275,1248761544,미니말레 커피뢰스터 교대점,12
276,1525626141,도마3 강남본점,12
277,1098405799,만원수산,12
278,1257285078,가가솥밥 강남점,12
279,1268565080,솥두껍 양재본점,12
280,1494241876,탁전,12
281,1181290874,매머드익스프레스 서역삼로점,12
282,1463599375,계미찜닭,12
283,19948255,진대감 역삼점,11
284,1047144456,밤별 포차 라운지 본점,11
285,1659730937,베이커스트 브라운,11
286,1147696021,토라 강남점,11
287,1053578510,카린지린가네스낵바 강남역점,11
288,1645027803,육미안 강남점,11
289,1558055472,파티 플레이 노래타운 강남역점,11
290,1342341546,시선 강남점,11
291,1035029966,가배도 강남점,11
292,1092465643,화로로,11
293,1407512542,주다방 강남역점,11
294,1254648814,청담등심,11
295,1044112634,나이스샤워,11
296,1934547990,라스트춘선 강남,11
297,11807489,봉추찜닭 강남주공공이점,11
298,1850791145,헤비스테이크 강남역점,11
299,1012463265,아올,11
300,1604806023,따롱이훠궈 강남점,11
301,1445634411,육품,11
302,12011157,아카사카일식 강남역본점,11
303,1714149063,어로선목로집,11
304,1871161330,얇은집,11
305,1318687512,푸에르코 강남,11
306,1668757640,퍼스트커피랩 강남점,11
307,1000004517,멘노아지,10
308,1407702753,오므토토마토 강남본점,10
309,1217686295,헬로 브라질,10
310,1528251353,프레퍼스 다이어트 푸드 강남직영점,10
311,1689410898,소과당 강남본점,9
312,1365889228,무궁화반점 강남점,9
313,1274621934,오제제 강남,9
314,18400193,차슈밍,9
315,1801857894,어글리,9
316,1778174716,한량 블루스,9
317,1361272374,낙타브루잉 강남본점,9
318,1876571985,호랑가시,9
319,1880480084,보영만두 강남점,9
320,1318404955,마라공방 강남역점,9
321,1123367577,보노,9
322,1024162631,신선한형제들,9
323,1094652805,밀도 강남역점,9
324,1252683665,이자카야 공감 강남역점,9
325,1260383017,함양숯불회관 본점,9
326,1115767815,나에코,8
327,1986378691,이사공양고기자리 강남본점,8
328,1236132966,활어회명인수산 활명수,8
329,1705439631,닥터로빈 시그니처 서초점,8
330,1367890809,도키메이테,8
331,1776076557,국민고기 역삼점,8
332,1363546139,서초정,8
333,1054965656,한우부티크 강남점,8
334,1635500365,더뭉티기 강남점,8
335,1219317289,스시산원 반주헌,8
336,1847512537,도툼횟집,8
337,36932766,블랙스테이크 강남점,8
338,1281708874,필메이트 강남점,6
339,1245126161,한과와락,6
340,1057628429,안안 강남직영점,6
341,1024368579,DOO771 강남본점,6
342,1063761973,회장님댁 강남역점,6
343,1276105639,레드애플 강남지하상가점,6
344,1037655034,라장양갈비양꼬치 무한리필,6
345,1118271710,야키토리 나루토 강남,6
346,1463352248,카페슬로우,6
347,1801305339,스아게 강남점,6
348,1021930345,랜돌프비어 강남점,6
349,1571147043,교대이층집 강남CGV점,6
350,1291789677,스템커피 강남점,6
351,1822357841,강삼가든,6
352,1992203822,팡뮤제 강남본점,6
353,1847053653,더휴일 강남점,6
354,1572168699,윤이불닭발 강남점,6
355,1114913849,빨간의자집 강남역점,6
356,1066580005,키토분식 강남스타점,6
357,1872266023,칸나닭집,6
358,1099392169,오리지널시카고피자 강남점,6
359,1853785709,배드라핀 [Bad Lapin],5
360,1381311081,진짜해산물 역삼점,5
361,1081029406,쇼쿠지 양재점,3
362,1912493531,데일리픽스,3
363,19867427,푸주옥,3
364,1882132325,비아살라리아,2
